;filename;camera_id;datetime;frame_id;label_class;x;y;w;h;confidance
590;cfg_raw_cam_02_fhd_h265_20230609T150001.mkv;02;2023-06-09 15:00:01;1412;-1;0;0;0;0;0
591;cfg_raw_cam_02_fhd_h265_20230610T164001.mkv;02;2023-06-10 16:40:01;98;-1;0;0;0;0;0
592;cfg_raw_cam_02_fhd_h265_20230610T114003.mkv;02;2023-06-10 11:40:03;2062;-1;0;0;0;0;0
593;cfg_raw_cam_02_fhd_h265_20230609T122002.mkv;02;2023-06-09 12:20:02;2023;-1;0;0;0;0;0
594;cfg_raw_cam_01_fhd_h265_20230609T194003.mkv;01;2023-06-09 19:40:03;1096;-1;0;0;0;0;0
595;cfg_raw_cam_02_fhd_h265_20230610T162003.mkv;02;2023-06-10 16:20:03;45;-1;0;0;0;0;0
596;cfg_raw_cam_02_fhd_h265_20230609T093001.mkv;02;2023-06-09 09:30:01;1065;-1;0;0;0;0;0
597;cfg_raw_cam_01_fhd_h265_20230609T094002.mkv;01;2023-06-09 09:40:02;1530;-1;0;0;0;0;0
598;cfg_raw_cam_02_fhd_h265_20230610T165001.mkv;02;2023-06-10 16:50:01;1034;-1;0;0;0;0;0
599;cfg_raw_cam_02_fhd_h265_20230609T114002.mkv;02;2023-06-09 11:40:02;563;-1;0;0;0;0;0
600;cfg_raw_cam_02_fhd_h265_20230610T091000.mkv;02;2023-06-10 09:10:00;65;-1;0;0;0;0;0
601;cfg_raw_cam_01_fhd_h265_20230609T101003.mkv;01;2023-06-09 10:10:03;1478;-1;0;0;0;0;0
602;cfg_raw_cam_02_fhd_h265_20230610T102002.mkv;02;2023-06-10 10:20:02;432;-1;0;0;0;0;0
603;cfg_raw_cam_02_fhd_h265_20230609T131002.mkv;02;2023-06-09 13:10:02;2011;-1;0;0;0;0;0
604;cfg_raw_cam_02_fhd_h265_20230610T142001.mkv;02;2023-06-10 14:20:01;757;-1;0;0;0;0;0
605;cfg_raw_cam_02_fhd_h265_20230610T152000.mkv;02;2023-06-10 15:20:00;340;-1;0;0;0;0;0
606;cfg_raw_cam_02_fhd_h265_20230609T160003.mkv;02;2023-06-09 16:00:03;1575;-1;0;0;0;0;0
607;cfg_raw_cam_02_fhd_h265_20230610T151001.mkv;02;2023-06-10 15:10:01;266;-1;0;0;0;0;0
608;cfg_raw_cam_02_fhd_h265_20230609T093001.mkv;02;2023-06-09 09:30:01;1228;-1;0;0;0;0;0
609;cfg_raw_cam_01_fhd_h265_20230609T101003.mkv;01;2023-06-09 10:10:03;1197;-1;0;0;0;0;0
610;cfg_raw_cam_02_fhd_h265_20230610T083003.mkv;02;2023-06-10 08:30:03;83;-1;0;0;0;0;0
611;cfg_raw_cam_02_fhd_h265_20230609T172001.mkv;02;2023-06-09 17:20:01;854;-1;0;0;0;0;0
612;cfg_raw_cam_02_fhd_h265_20230609T101001.mkv;02;2023-06-09 10:10:01;1598;-1;0;0;0;0;0
613;cfg_raw_cam_02_fhd_h265_20230610T091000.mkv;02;2023-06-10 09:10:00;783;-1;0;0;0;0;0
614;cfg_raw_cam_02_fhd_h265_20230609T102000.mkv;02;2023-06-09 10:20:00;2178;-1;0;0;0;0;0
615;cfg_raw_cam_02_fhd_h265_20230610T152000.mkv;02;2023-06-10 15:20:00;180;-1;0;0;0;0;0
616;cfg_raw_cam_01_fhd_h265_20230609T194003.mkv;01;2023-06-09 19:40:03;1074;-1;0;0;0;0;0
617;cfg_raw_cam_02_fhd_h265_20230609T121003.mkv;02;2023-06-09 12:10:03;1095;-1;0;0;0;0;0
618;cfg_raw_cam_02_fhd_h265_20230610T111001.mkv;02;2023-06-10 11:10:01;2181;-1;0;0;0;0;0
619;cfg_raw_cam_02_fhd_h265_20230610T145003.mkv;02;2023-06-10 14:50:03;1690;-1;0;0;0;0;0
620;cfg_raw_cam_02_fhd_h265_20230609T134003.mkv;02;2023-06-09 13:40:03;2254;-1;0;0;0;0;0
621;cfg_raw_cam_01_fhd_h265_20230609T194003.mkv;01;2023-06-09 19:40:03;1089;-1;0;0;0;0;0
622;cfg_raw_cam_02_fhd_h265_20230609T125000.mkv;02;2023-06-09 12:50:00;1417;-1;0;0;0;0;0
623;cfg_raw_cam_02_fhd_h265_20230609T154001.mkv;02;2023-06-09 15:40:01;461;-1;0;0;0;0;0
624;cfg_raw_cam_02_fhd_h265_20230609T154001.mkv;02;2023-06-09 15:40:01;533;-1;0;0;0;0;0
625;cfg_raw_cam_02_fhd_h265_20230609T123001.mkv;02;2023-06-09 12:30:01;494;-1;0;0;0;0;0
626;cfg_raw_cam_02_fhd_h265_20230610T142001.mkv;02;2023-06-10 14:20:01;2163;-1;0;0;0;0;0
627;cfg_raw_cam_01_fhd_h265_20230609T194003.mkv;01;2023-06-09 19:40:03;1214;-1;0;0;0;0;0
628;cfg_raw_cam_02_fhd_h265_20230609T141001.mkv;02;2023-06-09 14:10:01;1452;-1;0;0;0;0;0
629;cfg_raw_cam_02_fhd_h265_20230609T114002.mkv;02;2023-06-09 11:40:02;363;-1;0;0;0;0;0
630;cfg_raw_cam_02_fhd_h265_20230610T091000.mkv;02;2023-06-10 09:10:00;171;-1;0;0;0;0;0
631;cfg_raw_cam_02_fhd_h265_20230609T125000.mkv;02;2023-06-09 12:50:00;149;-1;0;0;0;0;0
632;cfg_raw_cam_02_fhd_h265_20230610T095000.mkv;02;2023-06-10 09:50:00;1021;-1;0;0;0;0;0
633;cfg_raw_cam_02_fhd_h265_20230609T091002.mkv;02;2023-06-09 09:10:02;519;-1;0;0;0;0;0
634;cfg_raw_cam_02_fhd_h265_20230610T175003.mkv;02;2023-06-10 17:50:03;698;-1;0;0;0;0;0
635;cfg_raw_cam_02_fhd_h265_20230609T125000.mkv;02;2023-06-09 12:50:00;626;-1;0;0;0;0;0
636;cfg_raw_cam_02_fhd_h265_20230610T155002.mkv;02;2023-06-10 15:50:02;1977;-1;0;0;0;0;0
637;cfg_raw_cam_02_fhd_h265_20230609T101001.mkv;02;2023-06-09 10:10:01;1087;-1;0;0;0;0;0
638;cfg_raw_cam_02_fhd_h265_20230610T165001.mkv;02;2023-06-10 16:50:01;1008;-1;0;0;0;0;0
639;cfg_raw_cam_02_fhd_h265_20230610T134001.mkv;02;2023-06-10 13:40:01;918;-1;0;0;0;0;0
640;cfg_raw_cam_02_fhd_h265_20230610T104000.mkv;02;2023-06-10 10:40:00;913;-1;0;0;0;0;0
641;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;1774;-1;0;0;0;0;0
642;cfg_raw_cam_02_fhd_h265_20230609T090003.mkv;02;2023-06-09 09:00:03;149;-1;0;0;0;0;0
643;cfg_raw_cam_02_fhd_h265_20230610T100003.mkv;02;2023-06-10 10:00:03;1480;-1;0;0;0;0;0
644;cfg_raw_cam_02_fhd_h265_20230610T094001.mkv;02;2023-06-10 09:40:01;542;-1;0;0;0;0;0
645;cfg_raw_cam_02_fhd_h265_20230610T105003.mkv;02;2023-06-10 10:50:03;1201;-1;0;0;0;0;0
646;cfg_raw_cam_01_fhd_h265_20230609T094002.mkv;01;2023-06-09 09:40:02;1693;-1;0;0;0;0;0
647;cfg_raw_cam_01_fhd_h265_20230609T124003.mkv;01;2023-06-09 12:40:03;452;-1;0;0;0;0;0
648;cfg_raw_cam_02_fhd_h265_20230610T175003.mkv;02;2023-06-10 17:50:03;1968;-1;0;0;0;0;0
649;cfg_raw_cam_02_fhd_h265_20230610T115002.mkv;02;2023-06-10 11:50:02;458;-1;0;0;0;0;0
650;cfg_raw_cam_02_fhd_h265_20230610T134001.mkv;02;2023-06-10 13:40:01;2198;-1;0;0;0;0;0
651;cfg_raw_cam_02_fhd_h265_20230610T132002.mkv;02;2023-06-10 13:20:02;1151;-1;0;0;0;0;0
652;cfg_raw_cam_02_fhd_h265_20230609T160003.mkv;02;2023-06-09 16:00:03;1263;-1;0;0;0;0;0
653;cfg_raw_cam_02_fhd_h265_20230610T184003.mkv;02;2023-06-10 18:40:03;563;-1;0;0;0;0;0
654;cfg_raw_cam_02_fhd_h265_20230610T135000.mkv;02;2023-06-10 13:50:00;1363;-1;0;0;0;0;0
655;cfg_raw_cam_02_fhd_h265_20230610T164001.mkv;02;2023-06-10 16:40:01;770;-1;0;0;0;0;0
656;cfg_raw_cam_02_fhd_h265_20230610T172002.mkv;02;2023-06-10 17:20:02;1305;-1;0;0;0;0;0
657;cfg_raw_cam_02_fhd_h265_20230610T145003.mkv;02;2023-06-10 14:50:03;212;-1;0;0;0;0;0
658;cfg_raw_cam_02_fhd_h265_20230609T104003.mkv;02;2023-06-09 10:40:03;2188;-1;0;0;0;0;0
659;cfg_raw_cam_02_fhd_h265_20230610T115002.mkv;02;2023-06-10 11:50:02;352;-1;0;0;0;0;0
660;cfg_raw_cam_02_fhd_h265_20230609T131002.mkv;02;2023-06-09 13:10:02;470;-1;0;0;0;0;0
661;cfg_raw_cam_02_fhd_h265_20230610T182001.mkv;02;2023-06-10 18:20:01;350;-1;0;0;0;0;0
662;cfg_raw_cam_02_fhd_h265_20230609T162002.mkv;02;2023-06-09 16:20:02;938;-1;0;0;0;0;0
663;cfg_raw_cam_02_fhd_h265_20230610T145003.mkv;02;2023-06-10 14:50:03;1238;-1;0;0;0;0;0
664;cfg_raw_cam_02_fhd_h265_20230610T130000.mkv;02;2023-06-10 13:00:00;2252;-1;0;0;0;0;0
665;cfg_raw_cam_02_fhd_h265_20230609T101001.mkv;02;2023-06-09 10:10:01;122;-1;0;0;0;0;0
666;cfg_raw_cam_02_fhd_h265_20230610T105003.mkv;02;2023-06-10 10:50:03;2227;-1;0;0;0;0;0
667;cfg_raw_cam_02_fhd_h265_20230610T145003.mkv;02;2023-06-10 14:50:03;1176;-1;0;0;0;0;0
668;cfg_raw_cam_02_fhd_h265_20230610T121000.mkv;02;2023-06-10 12:10:00;384;-1;0;0;0;0;0
669;cfg_raw_cam_02_fhd_h265_20230610T150002.mkv;02;2023-06-10 15:00:02;1637;-1;0;0;0;0;0
670;cfg_raw_cam_02_fhd_h265_20230610T105003.mkv;02;2023-06-10 10:50:03;1718;-1;0;0;0;0;0
671;cfg_raw_cam_02_fhd_h265_20230610T130000.mkv;02;2023-06-10 13:00:00;1662;-1;0;0;0;0;0
672;cfg_raw_cam_01_fhd_h265_20230609T094002.mkv;01;2023-06-09 09:40:02;1030;-1;0;0;0;0;0
673;cfg_raw_cam_02_fhd_h265_20230610T100003.mkv;02;2023-06-10 10:00:03;2267;-1;0;0;0;0;0
674;cfg_raw_cam_02_fhd_h265_20230609T180448.mkv;02;2023-06-09 18:04:48;1734;-1;0;0;0;0;0
675;cfg_raw_cam_02_fhd_h265_20230609T121003.mkv;02;2023-06-09 12:10:03;1395;-1;0;0;0;0;0
676;cfg_raw_cam_02_fhd_h265_20230610T150002.mkv;02;2023-06-10 15:00:02;551;-1;0;0;0;0;0
677;cfg_raw_cam_02_fhd_h265_20230610T084002.mkv;02;2023-06-10 08:40:02;1104;-1;0;0;0;0;0
678;cfg_raw_cam_01_fhd_h265_20230609T093003.mkv;01;2023-06-09 09:30:03;1777;-1;0;0;0;0;0
679;cfg_raw_cam_02_fhd_h265_20230610T112000.mkv;02;2023-06-10 11:20:00;2151;-1;0;0;0;0;0
680;cfg_raw_cam_02_fhd_h265_20230609T112000.mkv;02;2023-06-09 11:20:00;688;-1;0;0;0;0;0
681;cfg_raw_cam_02_fhd_h265_20230610T182001.mkv;02;2023-06-10 18:20:01;2064;-1;0;0;0;0;0
682;cfg_raw_cam_02_fhd_h265_20230610T151001.mkv;02;2023-06-10 15:10:01;754;-1;0;0;0;0;0
683;cfg_raw_cam_02_fhd_h265_20230610T073000.mkv;02;2023-06-10 07:30:00;1035;-1;0;0;0;0;0
684;cfg_raw_cam_02_fhd_h265_20230609T105002.mkv;02;2023-06-09 10:50:02;948;-1;0;0;0;0;0
685;cfg_raw_cam_01_fhd_h265_20230609T194003.mkv;01;2023-06-09 19:40:03;1820;-1;0;0;0;0;0
686;cfg_raw_cam_02_fhd_h265_20230610T073000.mkv;02;2023-06-10 07:30:00;78;-1;0;0;0;0;0
687;cfg_raw_cam_02_fhd_h265_20230610T135000.mkv;02;2023-06-10 13:50:00;757;-1;0;0;0;0;0
688;cfg_raw_cam_02_fhd_h265_20230610T113000.mkv;02;2023-06-10 11:30:00;695;-1;0;0;0;0;0
689;cfg_raw_cam_02_fhd_h265_20230610T114003.mkv;02;2023-06-10 11:40:03;2132;-1;0;0;0;0;0
690;cfg_raw_cam_02_fhd_h265_20230610T094001.mkv;02;2023-06-10 09:40:01;1816;-1;0;0;0;0;0
691;cfg_raw_cam_02_fhd_h265_20230610T163002.mkv;02;2023-06-10 16:30:02;909;-1;0;0;0;0;0
692;cfg_raw_cam_01_fhd_h265_20230609T131000.mkv;01;2023-06-09 13:10:00;295;-1;0;0;0;0;0
693;cfg_raw_cam_02_fhd_h265_20230610T152000.mkv;02;2023-06-10 15:20:00;315;-1;0;0;0;0;0
694;cfg_raw_cam_02_fhd_h265_20230610T084002.mkv;02;2023-06-10 08:40:02;1374;-1;0;0;0;0;0
695;cfg_raw_cam_01_fhd_h265_20230609T125002.mkv;01;2023-06-09 12:50:02;1798;-1;0;0;0;0;0
696;cfg_raw_cam_02_fhd_h265_20230610T094001.mkv;02;2023-06-10 09:40:01;492;-1;0;0;0;0;0
697;cfg_raw_cam_01_fhd_h265_20230609T123003.mkv;01;2023-06-09 12:30:03;599;-1;0;0;0;0;0
698;cfg_raw_cam_02_fhd_h265_20230609T091002.mkv;02;2023-06-09 09:10:02;2060;-1;0;0;0;0;0
699;cfg_raw_cam_02_fhd_h265_20230610T164001.mkv;02;2023-06-10 16:40:01;762;-1;0;0;0;0;0
700;cfg_raw_cam_02_fhd_h265_20230610T114003.mkv;02;2023-06-10 11:40:03;1538;-1;0;0;0;0;0
701;cfg_raw_cam_02_fhd_h265_20230609T112000.mkv;02;2023-06-09 11:20:00;1478;-1;0;0;0;0;0
702;cfg_raw_cam_02_fhd_h265_20230609T131002.mkv;02;2023-06-09 13:10:02;974;-1;0;0;0;0;0
703;cfg_raw_cam_02_fhd_h265_20230610T182001.mkv;02;2023-06-10 18:20:01;1197;-1;0;0;0;0;0
704;cfg_raw_cam_02_fhd_h265_20230610T165001.mkv;02;2023-06-10 16:50:01;155;-1;0;0;0;0;0
705;cfg_raw_cam_02_fhd_h265_20230610T145003.mkv;02;2023-06-10 14:50:03;507;-1;0;0;0;0;0
706;cfg_raw_cam_02_fhd_h265_20230609T141001.mkv;02;2023-06-09 14:10:01;1687;-1;0;0;0;0;0
707;cfg_raw_cam_02_fhd_h265_20230609T144002.mkv;02;2023-06-09 14:40:02;1140;-1;0;0;0;0;0
708;cfg_raw_cam_02_fhd_h265_20230610T170000.mkv;02;2023-06-10 17:00:00;255;-1;0;0;0;0;0
709;cfg_raw_cam_02_fhd_h265_20230610T073000.mkv;02;2023-06-10 07:30:00;1392;-1;0;0;0;0;0
710;cfg_raw_cam_01_fhd_h265_20230609T050002.mkv;01;2023-06-09 05:00:02;576;-1;0;0;0;0;0
711;cfg_raw_cam_02_fhd_h265_20230610T133002.mkv;02;2023-06-10 13:30:02;645;-1;0;0;0;0;0
712;cfg_raw_cam_02_fhd_h265_20230609T144002.mkv;02;2023-06-09 14:40:02;968;-1;0;0;0;0;0
713;cfg_raw_cam_02_fhd_h265_20230610T112000.mkv;02;2023-06-10 11:20:00;1165;-1;0;0;0;0;0
714;cfg_raw_cam_02_fhd_h265_20230609T102000.mkv;02;2023-06-09 10:20:00;2183;-1;0;0;0;0;0
715;cfg_raw_cam_02_fhd_h265_20230610T091000.mkv;02;2023-06-10 09:10:00;33;-1;0;0;0;0;0
716;cfg_raw_cam_02_fhd_h265_20230609T123001.mkv;02;2023-06-09 12:30:01;1270;-1;0;0;0;0;0
717;cfg_raw_cam_02_fhd_h265_20230609T094000.mkv;02;2023-06-09 09:40:00;2255;-1;0;0;0;0;0
718;cfg_raw_cam_02_fhd_h265_20230610T141002.mkv;02;2023-06-10 14:10:02;443;-1;0;0;0;0;0
719;cfg_raw_cam_01_fhd_h265_20230609T124003.mkv;01;2023-06-09 12:40:03;1576;-1;0;0;0;0;0
720;cfg_raw_cam_02_fhd_h265_20230610T083003.mkv;02;2023-06-10 08:30:03;1495;-1;0;0;0;0;0
721;cfg_raw_cam_02_fhd_h265_20230610T165001.mkv;02;2023-06-10 16:50:01;81;-1;0;0;0;0;0
722;cfg_raw_cam_02_fhd_h265_20230610T073000.mkv;02;2023-06-10 07:30:00;1470;-1;0;0;0;0;0
723;cfg_raw_cam_02_fhd_h265_20230609T131002.mkv;02;2023-06-09 13:10:02;2114;-1;0;0;0;0;0
724;cfg_raw_cam_02_fhd_h265_20230609T180448.mkv;02;2023-06-09 18:04:48;1857;-1;0;0;0;0;0
725;cfg_raw_cam_02_fhd_h265_20230610T095000.mkv;02;2023-06-10 09:50:00;625;-1;0;0;0;0;0
726;cfg_raw_cam_01_fhd_h265_20230609T134001.mkv;01;2023-06-09 13:40:01;381;-1;0;0;0;0;0
727;cfg_raw_cam_02_fhd_h265_20230610T170000.mkv;02;2023-06-10 17:00:00;224;-1;0;0;0;0;0
728;cfg_raw_cam_02_fhd_h265_20230609T122002.mkv;02;2023-06-09 12:20:02;1355;-1;0;0;0;0;0
729;cfg_raw_cam_02_fhd_h265_20230610T150002.mkv;02;2023-06-10 15:00:02;1260;-1;0;0;0;0;0
730;cfg_raw_cam_02_fhd_h265_20230610T175003.mkv;02;2023-06-10 17:50:03;1400;-1;0;0;0;0;0
731;cfg_raw_cam_02_fhd_h265_20230610T155002.mkv;02;2023-06-10 15:50:02;1791;-1;0;0;0;0;0
732;cfg_raw_cam_02_fhd_h265_20230610T111001.mkv;02;2023-06-10 11:10:01;1426;-1;0;0;0;0;0
733;cfg_raw_cam_01_fhd_h265_20230609T172003.mkv;01;2023-06-09 17:20:03;1967;-1;0;0;0;0;0
734;cfg_raw_cam_02_fhd_h265_20230610T164001.mkv;02;2023-06-10 16:40:01;614;-1;0;0;0;0;0
735;cfg_raw_cam_02_fhd_h265_20230609T091002.mkv;02;2023-06-09 09:10:02;305;-1;0;0;0;0;0
736;cfg_raw_cam_02_fhd_h265_20230610T112000.mkv;02;2023-06-10 11:20:00;98;-1;0;0;0;0;0
737;cfg_raw_cam_02_fhd_h265_20230609T144002.mkv;02;2023-06-09 14:40:02;174;-1;0;0;0;0;0
738;cfg_raw_cam_01_fhd_h265_20230609T094002.mkv;01;2023-06-09 09:40:02;1008;-1;0;0;0;0;0
739;cfg_raw_cam_02_fhd_h265_20230610T155002.mkv;02;2023-06-10 15:50:02;1506;-1;0;0;0;0;0
740;cfg_raw_cam_02_fhd_h265_20230610T091000.mkv;02;2023-06-10 09:10:00;264;-1;0;0;0;0;0
741;cfg_raw_cam_01_fhd_h265_20230609T131000.mkv;01;2023-06-09 13:10:00;150;-1;0;0;0;0;0
742;cfg_raw_cam_02_fhd_h265_20230610T102002.mkv;02;2023-06-10 10:20:02;207;-1;0;0;0;0;0
743;cfg_raw_cam_02_fhd_h265_20230610T172002.mkv;02;2023-06-10 17:20:02;1013;-1;0;0;0;0;0
744;cfg_raw_cam_02_fhd_h265_20230610T184003.mkv;02;2023-06-10 18:40:03;1233;-1;0;0;0;0;0
745;cfg_raw_cam_02_fhd_h265_20230609T112000.mkv;02;2023-06-09 11:20:00;1329;-1;0;0;0;0;0
746;cfg_raw_cam_02_fhd_h265_20230609T093001.mkv;02;2023-06-09 09:30:01;1295;-1;0;0;0;0;0
747;cfg_raw_cam_02_fhd_h265_20230610T175003.mkv;02;2023-06-10 17:50:03;1971;-1;0;0;0;0;0
748;cfg_raw_cam_02_fhd_h265_20230610T165001.mkv;02;2023-06-10 16:50:01;2219;-1;0;0;0;0;0
749;cfg_raw_cam_02_fhd_h265_20230609T125000.mkv;02;2023-06-09 12:50:00;1061;-1;0;0;0;0;0
750;cfg_raw_cam_01_fhd_h265_20230609T124003.mkv;01;2023-06-09 12:40:03;2021;-1;0;0;0;0;0
751;cfg_raw_cam_01_fhd_h265_20230609T123003.mkv;01;2023-06-09 12:30:03;621;-1;0;0;0;0;0
752;cfg_raw_cam_02_fhd_h265_20230610T091000.mkv;02;2023-06-10 09:10:00;1897;-1;0;0;0;0;0
753;cfg_raw_cam_02_fhd_h265_20230610T115002.mkv;02;2023-06-10 11:50:02;2115;-1;0;0;0;0;0
754;cfg_raw_cam_02_fhd_h265_20230609T142000.mkv;02;2023-06-09 14:20:00;322;-1;0;0;0;0;0
755;cfg_raw_cam_02_fhd_h265_20230609T123001.mkv;02;2023-06-09 12:30:01;1994;-1;0;0;0;0;0
756;cfg_raw_cam_02_fhd_h265_20230610T092003.mkv;02;2023-06-10 09:20:03;1852;-1;0;0;0;0;0
757;cfg_raw_cam_02_fhd_h265_20230610T095000.mkv;02;2023-06-10 09:50:00;924;-1;0;0;0;0;0
758;cfg_raw_cam_01_fhd_h265_20230609T093003.mkv;01;2023-06-09 09:30:03;1561;-1;0;0;0;0;0
759;cfg_raw_cam_02_fhd_h265_20230610T184003.mkv;02;2023-06-10 18:40:03;193;-1;0;0;0;0;0
760;cfg_raw_cam_02_fhd_h265_20230609T113002.mkv;02;2023-06-09 11:30:02;1047;-1;0;0;0;0;0
761;cfg_raw_cam_02_fhd_h265_20230610T134001.mkv;02;2023-06-10 13:40:01;200;-1;0;0;0;0;0
762;cfg_raw_cam_02_fhd_h265_20230609T162002.mkv;02;2023-06-09 16:20:02;1036;-1;0;0;0;0;0
763;cfg_raw_cam_02_fhd_h265_20230610T170000.mkv;02;2023-06-10 17:00:00;134;-1;0;0;0;0;0
764;cfg_raw_cam_01_fhd_h265_20230609T064001.mkv;01;2023-06-09 06:40:01;982;-1;0;0;0;0;0
765;cfg_raw_cam_02_fhd_h265_20230609T113002.mkv;02;2023-06-09 11:30:02;491;-1;0;0;0;0;0
766;cfg_raw_cam_02_fhd_h265_20230609T091002.mkv;02;2023-06-09 09:10:02;1763;-1;0;0;0;0;0
767;cfg_raw_cam_02_fhd_h265_20230610T104000.mkv;02;2023-06-10 10:40:00;1097;-1;0;0;0;0;0
768;cfg_raw_cam_02_fhd_h265_20230609T090003.mkv;02;2023-06-09 09:00:03;2083;-1;0;0;0;0;0
769;cfg_raw_cam_02_fhd_h265_20230610T120001.mkv;02;2023-06-10 12:00:01;766;-1;0;0;0;0;0
770;cfg_raw_cam_02_fhd_h265_20230610T151001.mkv;02;2023-06-10 15:10:01;1895;-1;0;0;0;0;0
771;cfg_raw_cam_02_fhd_h265_20230610T143000.mkv;02;2023-06-10 14:30:00;129;-1;0;0;0;0;0
772;cfg_raw_cam_02_fhd_h265_20230610T094001.mkv;02;2023-06-10 09:40:01;505;-1;0;0;0;0;0
773;cfg_raw_cam_02_fhd_h265_20230610T095000.mkv;02;2023-06-10 09:50:00;1586;-1;0;0;0;0;0
774;cfg_raw_cam_01_fhd_h265_20230609T093003.mkv;01;2023-06-09 09:30:03;1053;-1;0;0;0;0;0
775;cfg_raw_cam_02_fhd_h265_20230609T103000.mkv;02;2023-06-09 10:30:00;1156;-1;0;0;0;0;0
776;cfg_raw_cam_01_fhd_h265_20230609T125002.mkv;01;2023-06-09 12:50:02;1893;-1;0;0;0;0;0
777;cfg_raw_cam_02_fhd_h265_20230610T164001.mkv;02;2023-06-10 16:40:01;2196;-1;0;0;0;0;0
778;cfg_raw_cam_02_fhd_h265_20230610T175003.mkv;02;2023-06-10 17:50:03;913;-1;0;0;0;0;0
779;cfg_raw_cam_02_fhd_h265_20230610T140003.mkv;02;2023-06-10 14:00:03;1711;-1;0;0;0;0;0
780;cfg_raw_cam_02_fhd_h265_20230610T114003.mkv;02;2023-06-10 11:40:03;1389;-1;0;0;0;0;0
781;cfg_raw_cam_02_fhd_h265_20230610T150002.mkv;02;2023-06-10 15:00:02;2049;-1;0;0;0;0;0
782;cfg_raw_cam_02_fhd_h265_20230609T105002.mkv;02;2023-06-09 10:50:02;322;-1;0;0;0;0;0
783;cfg_raw_cam_02_fhd_h265_20230610T115002.mkv;02;2023-06-10 11:50:02;1105;-1;0;0;0;0;0
784;cfg_raw_cam_02_fhd_h265_20230609T104003.mkv;02;2023-06-09 10:40:03;1182;-1;0;0;0;0;0
785;cfg_raw_cam_02_fhd_h265_20230610T095000.mkv;02;2023-06-10 09:50:00;920;-1;0;0;0;0;0
786;cfg_raw_cam_02_fhd_h265_20230610T140003.mkv;02;2023-06-10 14:00:03;1729;-1;0;0;0;0;0
787;cfg_raw_cam_02_fhd_h265_20230610T083003.mkv;02;2023-06-10 08:30:03;29;-1;0;0;0;0;0
788;cfg_raw_cam_02_fhd_h265_20230610T165001.mkv;02;2023-06-10 16:50:01;2054;-1;0;0;0;0;0
789;cfg_raw_cam_02_fhd_h265_20230609T113002.mkv;02;2023-06-09 11:30:02;1215;-1;0;0;0;0;0
790;cfg_raw_cam_02_fhd_h265_20230610T155002.mkv;02;2023-06-10 15:50:02;202;-1;0;0;0;0;0
791;cfg_raw_cam_02_fhd_h265_20230609T134003.mkv;02;2023-06-09 13:40:03;2143;-1;0;0;0;0;0
792;cfg_raw_cam_02_fhd_h265_20230609T125000.mkv;02;2023-06-09 12:50:00;331;-1;0;0;0;0;0
793;cfg_raw_cam_02_fhd_h265_20230609T103000.mkv;02;2023-06-09 10:30:00;538;-1;0;0;0;0;0
794;cfg_raw_cam_02_fhd_h265_20230610T184003.mkv;02;2023-06-10 18:40:03;1391;-1;0;0;0;0;0
795;cfg_raw_cam_02_fhd_h265_20230610T145003.mkv;02;2023-06-10 14:50:03;1434;-1;0;0;0;0;0
796;cfg_raw_cam_02_fhd_h265_20230610T141002.mkv;02;2023-06-10 14:10:02;442;-1;0;0;0;0;0
797;cfg_raw_cam_02_fhd_h265_20230610T175003.mkv;02;2023-06-10 17:50:03;1525;-1;0;0;0;0;0
798;cfg_raw_cam_01_fhd_h265_20230609T194003.mkv;01;2023-06-09 19:40:03;1260;-1;0;0;0;0;0
799;cfg_raw_cam_02_fhd_h265_20230609T134003.mkv;02;2023-06-09 13:40:03;2266;-1;0;0;0;0;0
800;cfg_raw_cam_01_fhd_h265_20230609T050002.mkv;01;2023-06-09 05:00:02;1369;-1;0;0;0;0;0
801;cfg_raw_cam_02_fhd_h265_20230610T142001.mkv;02;2023-06-10 14:20:01;2243;-1;0;0;0;0;0
802;cfg_raw_cam_02_fhd_h265_20230610T104000.mkv;02;2023-06-10 10:40:00;1726;-1;0;0;0;0;0
803;cfg_raw_cam_02_fhd_h265_20230609T091002.mkv;02;2023-06-09 09:10:02;583;-1;0;0;0;0;0
804;cfg_raw_cam_02_fhd_h265_20230610T092003.mkv;02;2023-06-10 09:20:03;1646;-1;0;0;0;0;0
805;cfg_raw_cam_01_fhd_h265_20230609T101003.mkv;01;2023-06-09 10:10:03;2076;-1;0;0;0;0;0
806;cfg_raw_cam_02_fhd_h265_20230609T162002.mkv;02;2023-06-09 16:20:02;1142;-1;0;0;0;0;0
807;cfg_raw_cam_02_fhd_h265_20230609T144002.mkv;02;2023-06-09 14:40:02;2214;-1;0;0;0;0;0
808;cfg_raw_cam_02_fhd_h265_20230610T132002.mkv;02;2023-06-10 13:20:02;193;-1;0;0;0;0;0
809;cfg_raw_cam_02_fhd_h265_20230610T163002.mkv;02;2023-06-10 16:30:02;434;-1;0;0;0;0;0
810;cfg_raw_cam_02_fhd_h265_20230609T104003.mkv;02;2023-06-09 10:40:03;967;-1;0;0;0;0;0
811;cfg_raw_cam_02_fhd_h265_20230610T111001.mkv;02;2023-06-10 11:10:01;1290;-1;0;0;0;0;0
812;cfg_raw_cam_02_fhd_h265_20230610T102002.mkv;02;2023-06-10 10:20:02;152;-1;0;0;0;0;0
